A0,A2,A4,A5
35294,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:46:11向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-23 22:00:00时间内作业。",交通 运输
35292,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35290,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35291,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35274,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:49:08向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 00:00:00时间内作业。",港口
35446,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35447,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
33142,建筑业企业资质证书,简单变更,城乡 建设
35312,中华人民共和国内河船舶检验证书,船舶法定检验,地方 海事
33143,建筑业企业资质证书,简单变更,城乡 建设
35262,交通行政许可申请许可决定书,"中国石化燃料油销售有限公司江苏分公司:你(单位)于2021-07-22 15:12:17向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 15:30:00至2021-07-23 17:00:00时间内作业。",口岸
35261,交通行政许可申请许可决定书,"中国石油天然气股份有限公司江苏盐城射阳销售分公司:你(单位)于2021-07-21 21:11:46向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:20:00至2021-07-23 10:50:00时间内作业。",交通 运输
33122,准予行政许可决定书,电影放映单位设立审批（电影放映单位变更法人）,行政 审批
33135,建筑业企业资质证书,简单变更申请,城乡 建设
33134,南京城市绿化条例,根据《南京城市绿化条例》第二十七条、第二十八条规定，本局决定同意临时占用，占用时间由2021年7月13日至2022年7月12日，占用期365天，占用地点：兴隆大街，占用面积20平方，占用结束后，及时原标准恢复绿化。,城市 管理
33145,建筑业企业资质证书,简单变更,城乡 建设
35270,关于车辆许可决定书,更新,交通 运输
35269,关于车辆许可决定书,更新,交通 运输
35271,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35273,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:46:18向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 02:00:00至2021-07-27 14:00:00时间内作业。",港口
35272,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
33154,建筑业企业资质证书,简单变更,城乡 建设
33149,建筑业企业资质证书,简单变更,城乡 建设
35301,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
33495,食品经营许可,食品销售经营者,市场 监督 管理
33158,南京城市绿化条例,根据《南京城市绿化条例》第二十七条、第二十八条规定，本局决定同意临时占用，占用时间由2021年5月18日至2022年4月1日，占用期319天，占用地点：江汊路、纪念馆北路，占用面积9平方，占用结束后，及时原样恢复绿化。,城市 管理
35253,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:32:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 00:00:00时间内作业。",港口
34766,交通行政许可申请许可决定书,"易联能源（南通）有限公司:你(单位)于2021-07-22 16:39:42向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-24 08:00:00时间内作业。",港口
34765,交通行政许可申请许可决定书,"江苏梅兰化工有限公司:你(单位)于2021-07-22 08:06:14向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:30:45至2021-07-23 15:30:00时间内作业。",交通 运输
34990,建设工程规划许可证,颁发建设工程规划许可证,自然资源 规划
34767,交通行政许可申请许可决定书,"南通市远邦石油有限公司:你(单位)于2021-07-22 17:41:32向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 05:05:00至2021-07-24 07:10:00时间内作业。",港口
34764,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:18:40向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",交通 运输
34761,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:51:06向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 23:00:00时间内作业。",港口
34760,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:02:15向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 00:00:00至2021-07-26 18:00:00时间内作业。",港口
34763,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:48:02向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-23 22:00:00时间内作业。",交通 运输
34762,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:23:00向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 23:00:00时间内作业。",港口
34768,交通行政许可申请许可决定书,"易联能源（南通）有限公司:你(单位)于2021-07-21 20:43:29向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 21:00:00至2021-07-23 07:00:00时间内作业。",港口
34773,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 08:48:22向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-26 00:00:00至2021-07-27 00:00:00时间内作业。",港口
